filepath,extension,width,height,resolution,mode,aspect_ratio,brightness,contrast,sharpness,edge_density,entropy,noise,class
./data/sammassamexpression/expression_data/happy/ffhq_1409_face.jpg,.jpg,124,159,19716,RGB,0.78,116.11234530330695,69.930117624247,131.27423284395775,0.07359504970582269,7.744942665100098,103.39692052434629,happy
./data/sammassamexpression/expression_data/angry/image0030304_face.jpg,.jpg,129,177,22833,RGB,0.729,95.6563745456138,39.419748961464215,165.5975181881601,0.05789865545482416,7.294591426849365,106.5909188307818,angry
./data/sammassamexpression/expression_data/fear/image0038019_face.jpg,.jpg,147,208,30576,RGB,0.707,195.44917582417582,49.66590862651664,228.2565848562989,0.08621140763997907,7.268383026123047,107.10171426280499,fear
./data/sammassamexpression/expression_data/happy/image0031115_face.jpg,.jpg,147,189,27783,RGB,0.778,118.5765756037865,42.85042730428619,199.96257800779972,0.07540582370514343,7.132124900817871,102.96661050400301,happy
./data/sammassamexpression/expression_data/happy/image0026310_face.jpg,.jpg,161,214,34454,RGB,0.752,184.2625239449701,52.68848180709555,163.32578270274507,0.07920705868694491,7.064736843109131,100.1730713215683,happy
./data/sammassamexpression/expression_data/fear/image0032022_face.jpg,.jpg,181,217,39277,RGB,0.834,192.64172416426916,44.95128110521961,207.99466113164738,0.08027598849199277,7.121933937072754,112.59172618124231,fear
./data/sammassamexpression/expression_data/fear/image0039440_face.jpg,.jpg,187,220,41140,RGB,0.85,144.50089936801166,51.38250208801226,384.0426105365106,0.16353913466212933,7.524993896484375,114.19641083410929,fear
./data/sammassamexpression/expression_data/happy/ffhq_2189_face.jpg,.jpg,130,157,20410,RGB,0.828,112.67148456638903,75.76658834252106,192.18065653370962,0.07079862812346889,7.739871978759766,101.71635463905724,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2657_face.jpg,.jpg,132,172,22704,RGB,0.767,91.17389006342495,53.09837007479243,408.03327141683,0.15794573643410853,7.561431884765625,112.75922013447966,neutral
./data/sammassamexpression/expression_data/sad/image0007591_face.jpg,.jpg,193,220,42460,RGB,0.877,106.3181347150259,48.79635376973987,135.54470074186918,0.07060763071125765,7.490782737731934,107.21098369184907,sad
./data/sammassamexpression/expression_data/angry/image0019603_face.jpg,.jpg,169,203,34307,RGB,0.833,144.12047104089544,57.03421017920705,255.78220010385326,0.10359401871338211,7.693236827850342,109.61976015686203,angry
./data/sammassamexpression/expression_data/happy/image0013471_face.jpg,.jpg,162,211,34182,RGB,0.768,115.88804048914633,64.40303288292488,92.37606891282714,0.04870984728804634,7.362485885620117,98.86718832699293,happy
./data/sammassamexpression/expression_data/sad/image0030056_face.jpg,.jpg,153,211,32283,RGB,0.725,76.54858594306602,36.6297363855669,113.94387663788916,0.05145122820060093,7.086673736572266,107.7812424180566,sad
./data/sammassamexpression/expression_data/angry/image0014158_face.jpg,.jpg,159,214,34026,RGB,0.743,117.59816023041203,50.72691214464017,238.9778009817222,0.12002586257567742,7.603748321533203,113.36779459437135,angry
./data/sammassamexpression/expression_data/happy/ffhq_3175_face.jpg,.jpg,139,176,24464,RGB,0.79,142.00232995421845,59.601919865617205,230.71230755581485,0.10554283845650753,7.751547336578369,108.55441003290962,happy
./data/sammassamexpression/expression_data/angry/image0018425_face.jpg,.jpg,141,205,28905,RGB,0.688,62.679432624113474,44.508068077004225,180.22027897160024,0.04058121432278153,6.685877799987793,101.72247581543708,angry
./data/sammassamexpression/expression_data/neutral/ffhq_446_face.jpg,.jpg,119,156,18564,RGB,0.763,67.92458521870286,48.489778175936294,163.79684107080587,0.05823098470157294,7.070652484893799,99.83500459323123,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_1429_face.jpg,.jpg,119,168,19992,RGB,0.708,114.41276510604241,56.92972765325262,91.27650864267275,0.05967386954781913,7.587940692901611,103.04849266443024,neutral
./data/sammassamexpression/expression_data/happy/ffhq_4055_face.jpg,.jpg,128,163,20864,RGB,0.785,154.72608320552146,65.30071482949536,156.23528856091318,0.06647814417177914,7.644325256347656,105.04657047366095,happy
./data/sammassamexpression/expression_data/happy/ffhq_4222_face.jpg,.jpg,125,162,20250,RGB,0.772,102.58656790123457,48.296752822099435,100.88792680140223,0.06760493827160494,7.49809455871582,102.28535387336669,happy
./data/sammassamexpression/expression_data/fear/image0037811_face.jpg,.jpg,158,217,34286,RGB,0.728,87.86108032433063,47.618656716938794,215.16595603247475,0.08933675552703728,7.479968070983887,107.79481145797605,fear
./data/sammassamexpression/expression_data/happy/ffhq_603_face.jpg,.jpg,104,157,16328,RGB,0.662,100.81706271435571,49.89580309487555,214.69486987841844,0.12573493385595297,7.488072395324707,107.26706416921392,happy
./data/sammassamexpression/expression_data/happy/image0033034_face.jpg,.jpg,178,216,38448,RGB,0.824,95.04299313358302,44.388487304125576,158.01076467035412,0.06315022888056596,7.415769577026367,106.421743250216,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4181_face.jpg,.jpg,126,173,21798,RGB,0.728,75.5199100834939,60.18343021892352,121.31118177511587,0.05330764290301863,7.348559379577637,105.98007314619653,neutral
./data/sammassamexpression/expression_data/happy/ffhq_3109_face.jpg,.jpg,167,198,33066,RGB,0.843,149.38571342164155,53.02094384894908,111.87658684873699,0.053710760297586646,7.429947853088379,108.66845292069547,happy
./data/sammassamexpression/expression_data/happy/ffhq_2933_face.jpg,.jpg,138,171,23598,RGB,0.807,92.98465971692517,53.263177083267756,78.61536527581976,0.05178404949571998,7.3126325607299805,99.45692065244802,happy
./data/sammassamexpression/expression_data/happy/ffhq_3270_face.jpg,.jpg,143,178,25454,RGB,0.803,162.9062622770488,64.81734868877615,167.62688541899797,0.07684450381079594,7.66537618637085,104.22104037437143,happy
./data/sammassamexpression/expression_data/happy/image0033483_face.jpg,.jpg,149,184,27416,RGB,0.81,101.80482200175081,62.32166345672235,317.1117782197263,0.08746717245404144,7.410827159881592,109.74589001492413,happy
./data/sammassamexpression/expression_data/happy/image0026346_face.jpg,.jpg,136,197,26792,RGB,0.69,144.99204986563154,53.430217291670054,326.7699275543829,0.13545088085995818,7.592023849487305,111.93728584353534,happy
./data/sammassamexpression/expression_data/happy/image0039701_face.jpg,.jpg,160,213,34080,RGB,0.751,153.2725645539906,59.09201892259178,371.9708801361819,0.12878521126760564,7.627424240112305,109.64970759847222,happy
./data/sammassamexpression/expression_data/neutral/ffhq_500_face.jpg,.jpg,36,125,4500,RGB,0.288,92.73577777777778,45.289201165099385,263.75704587654326,0.15066666666666667,7.255549430847168,112.79917547965005,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_4498_face.jpg,.jpg,127,170,21590,RGB,0.747,119.35970356646595,64.57848811695101,142.0775512053446,0.0762389995368226,7.691150665283203,102.45265069607908,neutral
./data/sammassamexpression/expression_data/happy/image0030555_face.jpg,.jpg,160,208,33280,RGB,0.769,134.1739483173077,54.67494801369466,137.154700443787,0.07412860576923076,7.51032018661499,103.68384422997693,happy
./data/sammassamexpression/expression_data/happy/image0016697_face.jpg,.jpg,139,182,25298,RGB,0.764,96.0518618072575,57.89875669863356,159.4935260023705,0.06656652699818168,7.591705322265625,103.86589525940047,happy
./data/sammassamexpression/expression_data/happy/image0042483_face.jpg,.jpg,161,207,33327,RGB,0.778,165.57169862273832,57.78590695734018,109.77705047422869,0.049419389684039965,7.4192352294921875,101.72761200102752,happy
./data/sammassamexpression/expression_data/happy/ffhq_3671_face.jpg,.jpg,122,158,19276,RGB,0.772,126.81977588711351,51.720570626093874,141.92399810631906,0.07309607802448641,7.517201900482178,105.24788050775939,happy
./data/sammassamexpression/expression_data/sad/image0018037_face.jpg,.jpg,188,220,41360,RGB,0.855,54.75541586073501,59.595017387034204,119.34622730452807,0.047969052224371374,7.023717880249023,98.90014489905296,sad
./data/sammassamexpression/expression_data/happy/ffhq_1625_face.jpg,.jpg,139,170,23630,RGB,0.818,94.77879813796022,51.29955786588391,125.44273558594563,0.06902242911553111,7.472943305969238,104.97756651151762,happy
./data/sammassamexpression/expression_data/angry/image0027335_face.jpg,.jpg,202,222,44844,RGB,0.91,118.62164392114887,48.54372608364436,142.60924783652814,0.06861564534831861,7.408902168273926,110.66842733401035,angry
./data/sammassamexpression/expression_data/neutral/ffhq_2104_face.jpg,.jpg,142,166,23572,RGB,0.855,80.46720685559139,68.02428471634234,74.62927421439738,0.06575598167317157,7.156920909881592,93.97184730081926,neutral
./data/sammassamexpression/expression_data/sad/image0012556_face.jpg,.jpg,206,224,46144,RGB,0.92,87.62853242024966,36.94229052560559,85.61075070187853,0.04867371705963939,6.996910095214844,106.85937527259203,sad
./data/sammassamexpression/expression_data/fear/image0019413_face.jpg,.jpg,178,217,38626,RGB,0.82,197.41733547351524,37.32836090752487,181.45841043296028,0.05894993009889712,6.812033653259277,108.16558751109568,fear
./data/sammassamexpression/expression_data/neutral/ffhq_137_face.jpg,.jpg,54,108,5832,RGB,0.5,84.98576817558299,59.878073731366015,356.3438243556199,0.12122770919067215,7.482151031494141,108.3650695758351,neutral
./data/sammassamexpression/expression_data/happy/ffhq_3696_face.jpg,.jpg,140,172,24080,RGB,0.814,157.1654485049834,36.4812385525366,285.18843558569995,0.1026578073089701,7.035085201263428,111.69058259808375,happy
./data/sammassamexpression/expression_data/neutral/image0027781_face.jpg,.jpg,190,219,41610,RGB,0.868,84.23013698630137,39.003653477287024,64.32640553286572,0.037226628214371546,7.207873821258545,104.10705479059351,neutral
./data/sammassamexpression/expression_data/happy/image0023156_face.jpg,.jpg,151,197,29747,RGB,0.766,153.8863414798131,47.67605594604683,92.88259120523897,0.04218912831546038,7.461944580078125,98.24092690359092,happy
./data/sammassamexpression/expression_data/angry/image0028121_face.jpg,.jpg,138,171,23598,RGB,0.807,122.6842105263158,58.94337751948572,283.9140561337309,0.12323078226968387,7.791895866394043,111.7000055105757,angry
./data/sammassamexpression/expression_data/sad/image0005120_face.jpg,.jpg,168,205,34440,RGB,0.82,66.68554006968641,56.297870171082664,150.8190179684307,0.032752613240418116,6.770203590393066,104.37275341270943,sad
./data/sammassamexpression/expression_data/fear/image0034777_face.jpg,.jpg,186,218,40548,RGB,0.853,166.19951662227484,43.84035263825697,137.23612743696842,0.05381276511788498,7.211697578430176,100.99728133766253,fear
./data/sammassamexpression/expression_data/happy/image0040985_face.jpg,.jpg,150,180,27000,RGB,0.833,94.75022222222222,58.63241534833992,414.0304025665295,0.09366666666666666,7.630368232727051,102.38174831982843,happy
./data/sammassamexpression/expression_data/sad/image0022310_face.jpg,.jpg,149,193,28757,RGB,0.772,132.21730361303335,37.40327353059356,171.98425439622176,0.0832145216816775,7.145909786224365,110.33367772541006,sad
./data/sammassamexpression/expression_data/neutral/ffhq_4840_face.jpg,.jpg,128,169,21632,RGB,0.757,115.01733542899409,55.1794864577435,217.95068011469695,0.09754068047337278,7.5306077003479,110.2160724721092,neutral
./data/sammassamexpression/expression_data/happy/ffhq_3381_face.jpg,.jpg,130,145,18850,RGB,0.897,73.31135278514589,57.486298065527976,183.89898022219253,0.07591511936339522,7.468911170959473,108.11847728786111,happy
./data/sammassamexpression/expression_data/happy/image0039860_face.jpg,.jpg,152,187,28424,RGB,0.813,127.14325921756263,72.88072163859918,383.8063777343272,0.12844779059949338,7.733728408813477,111.52430787450012,happy
./data/sammassamexpression/expression_data/happy/ffhq_993_face.jpg,.jpg,127,168,21336,RGB,0.756,101.51588863892013,51.27539591988788,217.77538458705035,0.10531496062992125,7.595975875854492,103.85577717506256,happy
./data/sammassamexpression/expression_data/angry/image0026324_face.jpg,.jpg,143,186,26598,RGB,0.769,140.12094894352958,66.92525847048915,268.98925562332704,0.10906835100383487,7.8734235763549805,110.33409703068365,angry
./data/sammassamexpression/expression_data/happy/image0033889_face.jpg,.jpg,136,205,27880,RGB,0.663,111.7467718794835,52.36990857912978,215.3627022335424,0.12392395982783357,7.631292343139648,113.40192958298326,happy
./data/sammassamexpression/expression_data/happy/image0025759_face.jpg,.jpg,94,139,13066,RGB,0.676,134.42055717128426,60.35752074599637,402.52453148000706,0.13255778356038572,7.689636707305908,107.55537766133517,happy
./data/sammassamexpression/expression_data/happy/image0017607_face.jpg,.jpg,151,210,31710,RGB,0.719,106.63046357615895,44.3661899093202,114.6990038289485,0.07183853673919899,7.309789657592773,104.93095598142347,happy
./data/sammassamexpression/expression_data/angry/image0016669_face.jpg,.jpg,181,204,36924,RGB,0.887,68.5005687357816,40.15595443695675,82.48155857042936,0.042926010183078754,6.645237445831299,109.09126695891365,angry
./data/sammassamexpression/expression_data/happy/ffhq_2043_face.jpg,.jpg,154,175,26950,RGB,0.88,127.5886456400742,43.10954666817611,178.17165671328408,0.09410018552875696,7.3440375328063965,113.82509338935806,happy
./data/sammassamexpression/expression_data/neutral/ffhq_1491_face.jpg,.jpg,127,157,19939,RGB,0.809,117.41932895330758,39.76595667183993,120.71036579316048,0.0547168865038367,7.008300304412842,103.21532728419366,neutral
./data/sammassamexpression/expression_data/fear/image0037316_face.jpg,.jpg,163,202,32926,RGB,0.807,138.69428415234162,54.561561561308224,229.14681989382524,0.09360383891149851,7.584325790405273,109.17143344479923,fear
./data/sammassamexpression/expression_data/happy/image0042109_face.jpg,.jpg,144,208,29952,RGB,0.692,122.14569978632478,54.27178599431233,155.33562670625565,0.07485309829059829,7.585760116577148,99.26025293371484,happy
./data/sammassamexpression/expression_data/happy/ffhq_2923_face.jpg,.jpg,121,173,20933,RGB,0.699,126.41967228777528,57.064742665162875,159.02436257122872,0.09654612334591316,7.57030725479126,108.0876947961981,happy
./data/sammassamexpression/expression_data/sad/image0025348_face.jpg,.jpg,139,199,27661,RGB,0.698,108.19637757130978,39.68476397258389,187.9573418860692,0.08032970608437873,7.2745256423950195,112.63133080747161,sad
./data/sammassamexpression/expression_data/sad/image0020871_face.jpg,.jpg,164,217,35588,RGB,0.756,132.66185230976734,51.16944051313345,97.52580805586935,0.05909295268067888,7.624500274658203,101.37738919702396,sad
./data/sammassamexpression/expression_data/happy/ffhq_3487_face.jpg,.jpg,139,191,26549,RGB,0.728,106.0091528871144,59.49765373735691,160.53180267936415,0.08297864326339975,7.731799125671387,106.04804055265589,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2574_face.jpg,.jpg,134,172,23048,RGB,0.779,133.09467198889274,30.94829571016428,63.549938489144964,0.04915827837556404,6.8920698165893555,102.14658246627059,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_4846_face.jpg,.jpg,131,170,22270,RGB,0.771,104.88239784463404,59.48358401230577,290.84885513321933,0.10022451728783116,7.570009708404541,101.6637627375123,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_96_face.jpg,.jpg,146,180,26280,RGB,0.811,95.52469558599695,48.23628501718318,116.74367030706664,0.07583713850837139,7.507309913635254,106.55801026000294,neutral
./data/sammassamexpression/expression_data/happy/ffhq_2391_face.jpg,.jpg,136,162,22032,RGB,0.84,94.87940268700072,50.05517134632864,139.2689056559443,0.05877814088598402,7.27647066116333,105.14573866345077,happy
./data/sammassamexpression/expression_data/happy/image0040184_face.jpg,.jpg,154,209,32186,RGB,0.737,95.3064375815572,50.63776276309568,245.56653113540332,0.09361212949729696,7.528961181640625,108.8796023449339,happy
./data/sammassamexpression/expression_data/angry/image0030155_face.jpg,.jpg,129,217,27993,RGB,0.594,158.1210302575644,73.20884526346065,437.7358034718196,0.10841996213339049,7.798269271850586,109.73215763218501,angry
./data/sammassamexpression/expression_data/sad/image0028269_face.jpg,.jpg,142,184,26128,RGB,0.772,114.64551439069197,52.85212546378575,207.5673304854236,0.08806644213104715,7.681601524353027,108.32394858398871,sad
./data/sammassamexpression/expression_data/sad/image0019089_face.jpg,.jpg,139,180,25020,RGB,0.772,125.13133493205436,68.26969266510038,155.24739832594358,0.0683453237410072,7.487297534942627,96.41127831779264,sad
./data/sammassamexpression/expression_data/happy/image0005240_face.jpg,.jpg,155,207,32085,RGB,0.749,197.0079164718716,60.66497590470424,162.55681599802264,0.06211625370110643,7.040506362915039,102.84709360007008,happy
./data/sammassamexpression/expression_data/sad/image0000704_face.jpg,.jpg,164,205,33620,RGB,0.8,70.78899464604402,61.21079549449572,244.51564615691134,0.07552052349791791,7.449148654937744,109.9310012859341,sad
./data/sammassamexpression/expression_data/happy/ffhq_3881_face.jpg,.jpg,134,181,24254,RGB,0.74,145.3614249196009,45.457981974817585,156.04964742965976,0.08608889255380556,7.28516960144043,112.40361753547475,happy
./data/sammassamexpression/expression_data/neutral/ffhq_5606_face.jpg,.jpg,124,186,23064,RGB,0.667,127.88952480055498,35.41700353384415,99.2720221184888,0.05172563302115851,7.013154029846191,109.5185779629323,neutral
./data/sammassamexpression/expression_data/happy/image0041835_face.jpg,.jpg,149,181,26969,RGB,0.823,193.71178019207238,48.72879292593117,161.2044735545009,0.06307241647817866,6.947952747344971,103.28743832073091,happy
./data/sammassamexpression/expression_data/happy/image0013776_face.jpg,.jpg,178,202,35956,RGB,0.881,173.65813772388475,43.58988199770397,218.9625416229792,0.0777060852152631,7.054779052734375,106.82661559168331,happy
./data/sammassamexpression/expression_data/happy/image0027478_face.jpg,.jpg,125,158,19750,RGB,0.791,190.57762025316455,59.010831234142096,349.14851918346415,0.11346835443037975,7.232194900512695,107.37274411068516,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2544_face.jpg,.jpg,155,192,29760,RGB,0.807,131.29032258064515,37.80048234463867,144.89804998116654,0.05873655913978495,6.99761438369751,111.44867076834976,neutral
./data/sammassamexpression/expression_data/fear/image0026978_face.jpg,.jpg,204,224,45696,RGB,0.911,147.87456232492997,61.379736511777395,553.832392113076,0.1490283613445378,7.572299957275391,111.3944127300676,fear
./data/sammassamexpression/expression_data/neutral/ffhq_4954_face.jpg,.jpg,147,181,26607,RGB,0.812,131.71308302326455,49.207285273217884,108.15946824327584,0.06689968805201639,7.291657447814941,102.06759202568149,neutral
./data/sammassamexpression/expression_data/sad/image0020392_face.jpg,.jpg,154,204,31416,RGB,0.755,126.25311942959001,43.21566627843097,139.7937772003551,0.07728545963840082,7.3016438484191895,103.13014011165004,sad
./data/sammassamexpression/expression_data/sad/image0020597_face.jpg,.jpg,141,175,24675,RGB,0.806,124.15250253292807,45.02580916205521,115.04076838248807,0.061560283687943265,7.435810089111328,107.05196427900695,sad
./data/sammassamexpression/expression_data/happy/ffhq_3340_face.jpg,.jpg,139,166,23074,RGB,0.837,125.35416486088238,49.67618458335276,266.0944889587202,0.15480627546155845,7.515387535095215,113.00616890052734,happy
./data/sammassamexpression/expression_data/sad/image0027535_face.jpg,.jpg,163,220,35860,RGB,0.741,79.65686001115449,44.198243594310505,118.11381534871467,0.06572783045175683,7.266933441162109,106.69355490082353,sad
./data/sammassamexpression/expression_data/fear/image0039404_face.jpg,.jpg,158,220,34760,RGB,0.718,127.99672036823935,55.318382179575124,203.56388907050948,0.06631185270425777,7.522513389587402,106.53182174596559,fear
./data/sammassamexpression/expression_data/happy/ffhq_3360_face.jpg,.jpg,143,182,26026,RGB,0.786,147.96261430876817,45.98291717844966,128.62625793036653,0.07350341965726581,7.239593029022217,105.1323555527492,happy
./data/sammassamexpression/expression_data/fear/image0032815_face.jpg,.jpg,153,195,29835,RGB,0.785,139.4938495056142,57.25823580938811,164.53225663780816,0.07963800904977375,7.4769392013549805,105.94009449844783,fear
./data/sammassamexpression/expression_data/happy/image0017465_face.jpg,.jpg,157,185,29045,RGB,0.849,124.84630745395077,54.23697672458891,284.90460163367163,0.08362885178171803,7.556614875793457,102.4404417072017,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4653_face.jpg,.jpg,133,169,22477,RGB,0.787,70.083685545224,36.344690045827456,145.00229351026144,0.04271032611113583,6.7085795402526855,108.64072743018423,neutral
./data/sammassamexpression/expression_data/neutral/ffhq_4755_face.jpg,.jpg,132,182,24024,RGB,0.725,120.52089577089578,53.54700223307224,238.08639969580594,0.13952713952713952,7.64896821975708,111.81512824244714,neutral
./data/sammassamexpression/expression_data/happy/image0025702_face.jpg,.jpg,212,224,47488,RGB,0.946,158.61558709568735,55.468683405569486,174.08320238880535,0.06877526954177897,7.504060745239258,100.47820183638423,happy
./data/sammassamexpression/expression_data/happy/ffhq_234_face.jpg,.jpg,119,160,19040,RGB,0.744,115.728256302521,71.81736435869885,296.10081477903657,0.11160714285714286,7.45190954208374,105.18325736757212,happy
./data/sammassamexpression/expression_data/happy/image0032482_face.jpg,.jpg,140,196,27440,RGB,0.714,113.30163994169096,34.24913563538841,131.42557371928362,0.06129737609329446,7.034502983093262,107.23118780964333,happy
./data/sammassamexpression/expression_data/neutral/ffhq_4771_face.jpg,.jpg,136,181,24616,RGB,0.751,103.58433539161521,38.87264781044912,77.87099847812547,0.03664283392915177,7.110330581665039,97.73777236963086,neutral
./data/sammassamexpression/expression_data/sad/image0029284_face.jpg,.jpg,143,202,28886,RGB,0.708,120.27875095201829,41.198402484597835,297.18833684254133,0.1074915183826075,7.229805946350098,107.66550050863654,sad
./data/sammassamexpression/expression_data/sad/image0021562_face.jpg,.jpg,151,202,30502,RGB,0.748,128.6116975936004,45.94849233809896,124.099236532917,0.060487836863156515,6.973122596740723,111.5712510913236,sad
./data/sammassamexpression/expression_data/neutral/ffhq_4782_face.jpg,.jpg,127,161,20447,RGB,0.789,127.44730278280433,50.35085633084408,209.762693524384,0.09541742064850589,7.503221035003662,109.77688562626012,neutral
./data/sammassamexpression/expression_data/happy/image0034372_face.jpg,.jpg,147,216,31752,RGB,0.681,124.86750440917108,41.41667620653874,168.62847250986655,0.08367976820357773,7.250557899475098,106.26510808621781,happy
./data/sammassamexpression/expression_data/happy/image0042250_face.jpg,.jpg,210,224,47040,RGB,0.938,134.68511904761905,42.58026783416663,66.63468836588632,0.030973639455782312,7.026329040527344,100.78838740687473,happy
./data/sammassamexpression/expression_data/sad/image0006231_face.jpg,.jpg,168,164,27552,RGB,1.024,194.75722270615563,44.1047279499188,136.0536798696495,0.0508493031358885,7.225633144378662,101.39186003573255,sad
./data/sammassamexpression/expression_data/happy/ffhq_4980_face.jpg,.jpg,129,182,23478,RGB,0.709,88.00583525002129,65.80403595131156,171.4868527933936,0.08846579776812336,7.580266952514648,103.28354373014837,happy
./data/sammassamexpression/expression_data/neutral/ffhq_3836_face.jpg,.jpg,113,181,20453,RGB,0.624,116.18804087419939,40.716693828804374,214.40386037074808,0.08756661614433091,7.211186408996582,108.6263986395374,neutral
./data/sammassamexpression/expression_data/happy/image0033779_face.jpg,.jpg,145,189,27405,RGB,0.767,120.60591133004927,57.77432577021919,261.375244225453,0.08367086298120781,7.177793502807617,108.30851675826774,happy
./data/sammassamexpression/expression_data/neutral/ffhq_655_face.jpg,.jpg,126,181,22806,RGB,0.696,100.73103569236166,53.133465344976045,224.18303589333314,0.12536174690870824,7.571805000305176,109.43420667273735,neutral
./data/sammassamexpression/expression_data/angry/image0023264_face.jpg,.jpg,146,195,28470,RGB,0.749,75.6247277836319,54.86313737244477,345.1702033592629,0.05957147874956094,7.3310346603393555,100.03586016515487,angry
./data/sammassamexpression/expression_data/happy/ffhq_3531_face.jpg,.jpg,139,173,24047,RGB,0.803,92.5356177485757,45.2400312239322,61.45423726790535,0.05214787707406329,7.022820949554443,102.13413689087155,happy
./data/sammassamexpression/expression_data/angry/image0016827_face.jpg,.jpg,163,217,35371,RGB,0.751,111.89700602188233,56.813661563521684,148.27500593292277,0.06547736846569223,7.494875907897949,109.70286673400555,angry
./data/sammassamexpression/expression_data/sad/image0007337_face.jpg,.jpg,125,190,23750,RGB,0.658,148.08715789473683,60.145105093093655,202.80408205828255,0.10842105263157895,7.675446510314941,110.23644254254636,sad
./data/sammassamexpression/expression_data/neutral/ffhq_1202_face.jpg,.jpg,126,177,22302,RGB,0.712,121.29916599408125,69.96349534477004,237.31879245196586,0.10474396915074881,7.730475425720215,108.39510244428418,neutral
./data/sammassamexpression/expression_data/happy/image0032843_face.jpg,.jpg,147,203,29841,RGB,0.724,80.97962534767602,56.88158414223997,252.04100494727885,0.07717569786535304,7.564048767089844,107.09485202246792,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2382_face.jpg,.jpg,132,164,21648,RGB,0.805,115.12079637841833,60.75844586076935,256.52408399335957,0.11839430894308943,7.695542335510254,110.18612683613196,neutral
./data/sammassamexpression/expression_data/happy/ffhq_2752_face.jpg,.jpg,150,189,28350,RGB,0.794,160.67647266313932,46.71881840545236,107.33243829928863,0.048994708994708994,7.342456817626953,109.05602352706211,happy
./data/sammassamexpression/expression_data/happy/image0041849_face.jpg,.jpg,168,214,35952,RGB,0.785,128.76140409434802,50.36773408832134,101.91673821536068,0.059329105473965284,7.447601318359375,103.88595337233207,happy
./data/sammassamexpression/expression_data/happy/ffhq_1531_face.jpg,.jpg,136,183,24888,RGB,0.743,119.25984410157506,58.65170521338049,104.12040796513156,0.07208293153326904,7.525179862976074,106.78434779235484,happy
./data/sammassamexpression/expression_data/fear/image0038907_face.jpg,.jpg,132,196,25872,RGB,0.673,101.24613481756339,45.12283046205096,107.62282603058863,0.06362090290661719,7.342312812805176,105.05326962621568,fear
./data/sammassamexpression/expression_data/happy/image0028820_face.jpg,.jpg,161,224,36064,RGB,0.719,126.73993456078084,48.368400986752064,117.20171941488695,0.05054902395740905,7.518161296844482,107.90252640855516,happy
./data/sammassamexpression/expression_data/sad/image0026429_face.jpg,.jpg,174,201,34974,RGB,0.866,68.1548864871047,58.17207128528689,194.09779808931512,0.05363984674329502,7.44159460067749,104.26011051549715,sad
./data/sammassamexpression/expression_data/happy/ffhq_3771_face.jpg,.jpg,135,176,23760,RGB,0.767,122.50395622895623,52.077009970938576,158.5833648989899,0.09452861952861953,7.549674034118652,107.71737972331243,happy
./data/sammassamexpression/expression_data/angry/image0019570_face.jpg,.jpg,163,196,31948,RGB,0.832,154.8274070364342,54.268155955357535,273.3747978885935,0.11240140227870289,7.627097129821777,109.90519790119252,angry
./data/sammassamexpression/expression_data/happy/ffhq_2341_face.jpg,.jpg,138,184,25392,RGB,0.75,105.44545526149969,45.387561470921405,122.94793144285256,0.0583648393194707,7.287569046020508,107.77065656436879,happy
./data/sammassamexpression/expression_data/neutral/ffhq_2771_face.jpg,.jpg,135,163,22005,RGB,0.828,107.95960009088843,62.351887882356976,198.0425447006245,0.10574869347875483,7.566651344299316,105.0454483609381,neutral
./data/sammassamexpression/expression_data/happy/ffhq_2131_face.jpg,.jpg,145,181,26245,RGB,0.801,103.94882834825681,38.03194668211192,118.54028173706877,0.060887788150123835,7.13048791885376,105.90667712806568,happy
./data/sammassamexpression/expression_data/happy/image0034927_face.jpg,.jpg,160,178,28480,RGB,0.899,139.26980337078652,54.5386037485169,252.20384010733926,0.1028441011235955,7.5173420906066895,103.44893471587501,happy
./data/sammassamexpression/expression_data/happy/ffhq_1863_face.jpg,.jpg,137,193,26441,RGB,0.71,146.37218713361824,35.22010961678255,123.31431456391937,0.06781135357966794,6.916594505310059,107.74592839294598,happy
./data/sammassamexpression/expression_data/neutral/ffhq_1675_face.jpg,.jpg,124,171,21204,RGB,0.725,84.45425391435579,47.60794812318579,81.96274210247319,0.03310696095076401,7.238959789276123,107.8448932359177,neutral
./data/sammassamexpression/expression_data/happy/image0034711_face.jpg,.jpg,140,204,28560,RGB,0.686,95.80584733893558,41.44342623207504,211.29794984170135,0.1111344537815126,7.359747886657715,111.94192612658023,happy
./data/sammassamexpression/expression_data/happy/image0013495_face.jpg,.jpg,129,180,23220,RGB,0.717,148.72769164513352,56.14377353943056,213.88858898073403,0.10012919896640828,7.575277328491211,102.39308360479214,happy
./data/sammassamexpression/expression_data/neutral/ffhq_270_face.jpg,.jpg,136,183,24888,RGB,0.743,102.15545644487302,69.73274841380201,225.27347294406746,0.08932015429122468,7.7624406814575195,107.51262398228585,neutral
